,symbol,date,expiry,put_option_type,strike,put_open,put_high,put_low,put_close,put_ltp,put_settle_price,put_no_of_contracts,put_turnover_in_lacs_option,put_premium_turnover_in_lacs,put_open_interest,put_change_in_oi,call_option_type,call_open,call_high,call_low,call_close,call_ltp,call_settle_price,call_no_of_contracts,call_turnover_in_lacs_option,call_premium_turnover_in_lacs,call_open_interest,call_change_in_oi,forward_open,forward_close,open_ul,high_ul,low_ul,close_ul,moneyness_open,moneyness_close,f_minus_k,otm_option_type,open_option,high_option,low_option,close_option,ltp_option,settle_price_option,days_to_expiry,rf_rate,implied_volatility,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
339070,NIFTY,2023-01-05,2023-01-19,PE,17400,24.8,42.7,18.85,24.9,24.6,24.9,6512,95.27,95.27,3074.0,1200.0,CE,661.0,661.0,605.05,660.95,660.95,660.95,5,1.59,1.59,3.0,1.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.039,0.036462,646.1500000000015,PE,24.8,42.7,18.85,24.9,24.6,24.9,14,0.0781312213122305,0.1470572601318978,1.2804138626224273,1.2516130954805798,-0.0998999798519203,0.0003371443,-3.2624,6.1931,-70.10352981127555,-0.014913791,-2.8512,67.4902
339071,NIFTY,2023-01-05,2023-01-19,PE,17500,36.3,56.65,25.85,34.6,35.3,34.6,12093,244.28,244.28,6722.0,1044.0,CE,539.0,569.65,511.95,564.85,569.65,564.85,37,9.94,9.94,31.0,31.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.033269,0.030731,546.1500000000015,PE,36.3,56.65,25.85,34.6,35.3,34.6,14,0.0781312213122305,0.1434807173364604,1.1076851978638569,1.0795848869669566,-0.1335979284492248,0.0004246983,-3.9121,7.6116,-93.80084894618922,-0.0162046417,-3.0204,63.4392
339072,NIFTY,2023-01-05,2023-01-19,PE,17550,40.9,64.0,33.5,40.65,41.05,40.65,741,16.7,16.7,416.0,208.0,CE,539.65,539.65,539.65,539.65,539.65,539.65,1,0.27,0.27,1.0,1.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.030416,0.027878,496.1500000000015,PE,40.9,64.0,33.5,40.65,41.05,40.65,14,0.0781312213122305,0.1416824963653469,1.0185692130406134,0.9908210788632588,-0.153742335019835,0.0004728284,-4.247,8.368,-107.97677075818903,-0.016557737,-3.0461,59.6065
339073,NIFTY,2023-01-05,2023-01-19,PE,17650,55.45,86.55,42.1,56.6,56.05,56.6,917,28.3,28.3,467.0,239.0,CE,456.25,456.25,417.8,443.3,443.3,443.3,6,1.29,1.29,5.0,3.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.024734,0.022197,396.1500000000015,PE,55.45,86.55,42.1,56.6,56.05,56.6,14,0.0781312213122305,0.1389359659730445,0.8293490225862906,0.8021387889668941,-0.2028446697494627,0.000574293,-4.9603,9.9667,-142.57619314681938,-0.0162811556,-2.9329,47.7227
339074,NIFTY,2023-01-05,2023-01-19,PE,17700,60.55,99.65,49.0,66.5,65.7,66.5,8465,307.96,307.96,3354.0,1966.0,CE,471.45,475.0,355.15,411.15,415.65,411.15,31,6.23,6.23,26.0,10.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.021905,0.019368,346.15000000000146,PE,60.55,99.65,49.0,66.5,65.7,66.5,14,0.0781312213122305,0.1376553486979139,0.7318824159622882,0.7049229877768143,-0.2314255901502784,0.0006254578,-5.3031,10.7546,-162.73985909933722,-0.0155826682,-2.7781,40.3074
339075,NIFTY,2023-01-05,2023-01-19,PE,17750,75.0,113.35,57.55,76.85,77.45,76.85,1462,60.37,60.37,534.0,308.0,CE,425.3,425.3,327.05,347.65,347.65,347.65,5,0.93,0.93,3.0,-1.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.019084,0.016547,296.15000000000146,PE,75.0,113.35,57.55,76.85,77.45,76.85,14,0.0781312213122305,0.1354871415418928,0.6368581337277179,0.610323343056637,-0.2613243126903536,0.0006781659,-5.5703,11.4773,-183.83105762671445,-0.0146284425,-2.5632,32.9263
339076,NIFTY,2023-01-05,2023-01-19,PE,17800,86.45,131.9,66.15,90.2,88.0,90.2,6907,345.59,345.59,3077.0,728.0,CE,400.0,424.45,280.5,332.3,334.55,332.3,596,94.98,94.98,134.0,79.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.016271,0.013734,246.15000000000143,PE,86.45,131.9,66.15,90.2,88.0,90.2,14,0.0781312213122305,0.1346384909855764,0.534027881827048,0.5076592970749088,-0.2957734145409003,0.0007247861,-5.8789,12.1894,-208.18847801911383,-0.0130042218,-2.2593,24.5443
339077,NIFTY,2023-01-05,2023-01-19,PE,17850,101.75,151.1,78.0,104.9,103.0,104.9,689,38.69,38.69,279.0,81.0,CE,364.65,372.6,249.95,301.5,301.2,301.5,194,28.06,28.06,45.0,26.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.013466,0.010929,196.15000000000143,PE,101.75,151.1,78.0,104.9,103.0,104.9,14,0.0781312213122305,0.1334599677641524,0.4311939093327245,0.4050561351698826,-0.3321667560405705,0.0007683898,-6.1239,12.8096,-233.9424125220191,-0.0110001592,-1.8878,16.7638
339078,NIFTY,2023-01-05,2023-01-19,PE,17900,107.4,173.15,88.55,120.8,118.0,120.8,6340,414.57,414.57,2073.0,646.0,CE,319.6,346.0,219.95,264.85,265.75,264.85,2267,289.04,289.04,500.0,387.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.010669,0.008132,146.15000000000146,PE,107.4,173.15,88.55,120.8,118.0,120.8,14,0.0781312213122305,0.1318384423954059,0.3278438316055225,0.3020236288058216,-0.3704031778280786,0.0008089562,-6.2915,13.3221,-261.0194671086186,-0.0086351144,-1.4551,10.0055
339079,NIFTY,2023-01-05,2023-01-19,PE,17950,134.0,195.0,103.95,138.95,138.0,138.95,1189,92.58,92.58,316.0,110.0,CE,274.95,349.0,193.5,232.65,234.35,232.65,1068,129.46,129.46,267.0,154.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.00788,0.005342,96.15000000000146,PE,134.0,195.0,103.95,138.95,138.0,138.95,14,0.0781312213122305,0.1304451631702513,0.2218855424333467,0.1963382096061399,-0.4109680506727843,0.0008417586,-6.409,13.7158,-289.7932726457611,-0.0058410989,-0.9611,4.5806
339080,NIFTY,2023-01-05,2023-01-19,PE,18000,141.9,221.0,116.5,159.4,156.7,159.4,11755,988.01,988.01,4159.0,1531.0,CE,249.25,288.5,166.6,204.15,204.65,204.15,8360,858.53,858.53,3307.0,2487.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.005098,0.002561,46.150000000001455,PE,141.9,221.0,116.5,159.4,156.7,159.4,14,0.0781312213122305,0.1292651699725324,0.1138030069632696,0.0884867726162465,-0.4533363749363611,0.000864993,-6.4673,13.9668,-319.9048377886415,-0.0027051609,-0.4204,1.0881
339081,NIFTY,2023-01-05,2023-01-19,PE,18050,166.05,243.4,140.0,180.6,185.0,180.6,864,79.33,79.33,239.0,68.0,CE,220.4,255.05,145.4,176.75,177.8,176.75,1691,162.4,162.4,480.0,278.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.002324,-0.000213,-3.849999999998545,CE,220.4,255.05,145.4,176.75,177.8,176.75,14,0.0781312213122305,0.1270831189845077,0.0038735829323918,-0.0210153026231375,0.5000445440014563,0.0008855545,-6.3994,14.0575,339.3419306887925,0.0006577382,-0.0699,-0.009
339082,NIFTY,2023-01-05,2023-01-19,PE,18100,200.75,273.75,153.45,208.3,204.3,208.3,3789,400.99,400.99,695.0,55.0,CE,192.75,227.8,123.75,152.95,152.55,152.95,7605,611.56,611.56,2798.0,1533.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.000442,-0.00298,-53.84999999999855,CE,192.75,227.8,123.75,152.95,152.55,152.95,14,0.0781312213122305,0.1267994822284797,-0.1075661097606721,-0.1323994458237392,0.4558019383129202,0.0008824222,-6.3483,13.9765,309.6309220209629,0.004129189,-0.6469,1.5698
339083,NIFTY,2023-01-05,2023-01-19,PE,18150,212.85,302.8,179.75,235.75,229.75,235.75,412,50.53,50.53,146.0,-37.0,CE,169.0,199.95,105.05,129.5,124.05,129.5,1768,121.49,121.49,727.0,327.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.003201,-0.005738,-103.84999999999854,CE,169.0,199.95,105.05,129.5,124.05,129.5,14,0.0781312213122305,0.1251451156118902,-0.2218681928856843,-0.2463775257159364,0.410974783643198,0.0008774115,-6.1486,13.7158,279.5030421657038,0.0076402324,-1.2143,5.9911
339084,NIFTY,2023-01-05,2023-01-19,PE,18200,200.05,339.0,197.75,264.1,260.85,264.1,2295,305.36,305.36,761.0,-102.0,CE,150.15,171.95,88.55,109.4,109.15,109.4,9192,519.81,519.81,3107.0,1502.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.005952,-0.008489,-153.84999999999854,CE,150.15,171.95,88.55,109.4,109.15,109.4,14,0.0781312213122305,0.1243406781126783,-0.3364321508965727,-0.3607839368156815,0.3671705119243213,0.0008552932,-5.9168,13.2841,249.95241231833785,0.0109059718,-1.739,12.9677
339085,NIFTY,2023-01-05,2023-01-19,PE,18250,235.0,372.2,235.0,294.4,302.0,294.4,351,54.65,54.65,133.0,-12.0,CE,122.05,146.55,74.55,90.2,81.45,90.2,2225,105.65,105.65,1016.0,470.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.008695,-0.011233,-203.8499999999985,CE,122.05,146.55,74.55,90.2,81.45,90.2,14,0.0781312213122305,0.1225171781889725,-0.456136628757221,-0.4801312871422066,0.3231759152377192,0.000827808,-5.56,12.6687,220.2359187721765,0.0140472657,-2.2182,22.6459
339086,NIFTY,2023-01-05,2023-01-19,PE,18300,311.85,410.6,251.6,330.1,324.0,330.1,670,109.91,109.91,287.0,45.0,CE,105.7,124.0,59.2,73.0,75.0,73.0,9736,396.84,396.84,3747.0,1984.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.011431,-0.013969,-253.8499999999985,CE,105.7,124.0,59.2,73.0,75.0,73.0,14,0.0781312213122305,0.1204361625624642,-0.5804240592978877,-0.6040111563939994,0.2799740535750467,0.0007895767,-5.1246,11.8783,190.992854761744,0.0168554918,-2.6244,34.5771
339087,NIFTY,2023-01-05,2023-01-19,PE,18350,345.15,442.65,345.15,384.4,384.4,384.4,14,2.84,2.84,30.0,6.0,CE,85.7,104.55,48.5,59.8,59.5,59.8,1992,63.91,63.91,680.0,370.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.01416,-0.016697,-303.84999999999854,CE,85.7,104.55,48.5,59.8,59.5,59.8,14,0.0781312213122305,0.1199336948223566,-0.6991172980115374,-0.7226059881580967,0.241514504892502,0.0007349051,-4.73,11.0097,164.87906313374026,0.0187687322,-2.9155,46.3753
339088,NIFTY,2023-01-05,2023-01-19,PE,18400,382.0,486.9,316.0,401.85,396.0,401.85,371,75.46,75.46,151.0,51.0,CE,75.75,85.55,39.0,48.0,47.5,48.0,12600,335.03,335.03,4480.0,2642.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.016881,-0.019418,-353.84999999999854,CE,75.75,85.55,39.0,48.0,47.5,48.0,14,0.0781312213122305,0.1190150164017757,-0.8214354538193542,-0.8447442232789263,0.2050836186150284,0.0006748126,-4.277,10.032,140.11391793558468,0.0201470093,-3.1097,58.4906
339089,NIFTY,2023-01-05,2023-01-19,PE,18450,407.8,489.0,407.0,486.55,486.55,486.55,5,1.1,1.1,25.0,2.0,CE,59.2,70.35,31.15,37.9,39.2,37.9,2059,43.81,43.81,708.0,430.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.019595,-0.022132,-403.84999999999854,CE,59.2,70.35,31.15,37.9,39.2,37.9,14,0.0781312213122305,0.1179590904204595,-0.9464627958504084,-0.9695647650589786,0.1714417451362682,0.0006096159,-3.7955,8.9824,117.21485636580528,0.0208898467,-3.1988,69.8781
339090,NIFTY,2023-01-05,2023-01-19,PE,18550,501.0,501.0,501.0,501.0,501.0,501.0,1,0.25,0.25,9.0,1.0,CE,39.85,45.0,20.0,23.5,23.0,23.5,2074,27.66,27.66,900.0,592.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.025,-0.027537,-503.84999999999854,CE,39.85,45.0,20.0,23.5,23.0,23.5,14,0.0781312213122305,0.117173042323526,-1.1885170483147087,-1.2114650721268954,0.1169638390064274,0.0004739608,-2.9117,6.937,80.05938863040053,0.0202934309,-3.0905,85.2438
339091,NIFTY,2023-01-05,2023-01-19,PE,18600,540.0,591.0,526.65,591.0,591.0,591.0,5,1.39,1.39,42.0,1.0,CE,32.35,35.95,16.15,18.7,18.25,18.7,11111,126.22,126.22,3844.0,1245.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,-0.027692,-0.030229,-553.8499999999985,CE,32.35,35.95,16.15,18.7,18.25,18.7,14,0.0781312213122305,0.1176857791080095,-1.3000271275695718,-1.3230755694959118,0.0965061909639321,0.0004107601,-2.5456,6.0383,66.08247243856474,0.0192076873,-2.9391,88.253
339092,NIFTY,2023-01-05,2023-01-25,PE,14900,2.0,2.0,2.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1.0,CE,3050.0,3050.0,3000.0,3000.0,3000.0,3000.0,5,7.58,7.58,7.0,5.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.195655,0.192499,3162.900000000001,PE,2.0,2.0,2.0,2.0,2.0,2.0,20,0.0716232071377823,0.3205244948609517,2.603170739823381,2.528141630657409,-0.0046002078107473,9.9013e-06,-0.4564,0.5674,-4.662636361641964,-0.0010583955,-0.3092,11.6495
339093,NIFTY,2023-01-05,2023-01-25,PE,15000,2.15,3.0,1.8,2.8,2.6,2.8,3402,4.13,4.13,10883.0,379.0,CE,3105.65,3139.35,2955.0,3041.4,3031.85,3041.4,367,553.21,553.21,10688.0,-17.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.188966,0.18581,3062.900000000001,PE,2.15,3.0,1.8,2.8,2.6,2.8,20,0.0716232071377823,0.3225957756709311,2.498360442942881,2.4228464836125783,-0.0062140277029188,1.28529e-05,-0.6002,0.7413,-6.3037459780256135,-0.0013166858,-0.3871,13.9089
339094,NIFTY,2023-01-05,2023-01-25,PE,15500,2.55,3.0,2.2,2.8,2.7,2.8,2588,3.56,3.56,5082.0,-11.0,CE,2607.2,2607.7,2490.55,2539.0,2556.2,2539.0,19,24.14,24.14,2907.0,8.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.156176,0.15302,2562.900000000001,PE,2.55,3.0,2.2,2.8,2.7,2.8,20,0.0716232071377823,0.2713180628698076,2.4411124670762563,2.377601712409628,-0.0072923714218285,1.76029e-05,-0.5814,0.8538,-7.370943246631265,-0.0017696163,-0.4376,18.2651
339095,NIFTY,2023-01-05,2023-01-25,PE,16000,4.85,5.05,3.55,4.2,3.95,4.2,5053,11.17,11.17,17173.0,1051.0,CE,2108.4,2183.65,1964.45,2048.95,2038.0,2048.95,156,160.89,160.89,6392.0,-18.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.124428,0.121271,2062.900000000001,PE,4.85,5.05,3.55,4.2,3.95,4.2,20,0.0716232071377823,0.2328545043788321,2.252126128764273,2.197619012119704,-0.0121095333129824,3.19579e-05,-0.7775,1.3304,-12.215534412276558,-0.0029695247,-0.6301,28.2772
339096,NIFTY,2023-01-05,2023-01-25,PE,16200,5.9,11.85,3.7,5.25,5.35,5.25,730,2.41,2.41,2491.0,-9.0,CE,1830.0,1830.0,1820.45,1820.45,1820.45,1820.45,15,13.7,13.7,173.0,-2.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.112005,0.108849,1862.9000000000008,PE,5.9,11.85,3.7,5.25,5.35,5.25,20,0.0716232071377823,0.218728508090154,2.151535144771981,2.100334673749241,-0.0156554310728271,4.24568e-05,-0.9114,1.6602,-15.782608672498112,-0.0037704372,-0.7514,34.3002
339097,NIFTY,2023-01-05,2023-01-25,PE,16300,7.95,7.95,5.0,5.8,5.7,5.8,640,2.26,2.26,1900.0,222.0,CE,1735.7,1735.7,1735.7,1735.7,1735.7,1735.7,10,8.68,8.68,98.0,10.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.105851,0.102695,1762.9000000000017,PE,7.95,7.95,5.0,5.8,5.7,5.8,20,0.0716232071377823,0.2111176234569041,2.102760719778282,2.053341822092848,-0.0176738472915864,4.87962e-05,-0.9759,1.8417,-17.810589422813106,-0.0042364648,-0.8149,37.666
339098,NIFTY,2023-01-05,2023-01-25,PE,16400,6.8,8.8,6.0,6.25,6.2,6.25,2420,8.87,8.87,2905.0,-120.0,CE,1669.75,1669.75,1630.4,1630.4,1630.4,1630.4,13,10.7,10.7,164.0,8.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.099735,0.096579,1662.9000000000017,PE,6.8,8.8,6.0,6.25,6.2,6.25,20,0.0716232071377823,0.2025644370435717,2.060515616721766,2.0130988685363302,-0.0195975742725504,5.55315e-05,-1.0224,2.011,-19.739075403780905,-0.0047267232,-0.8723,41.1805
339099,NIFTY,2023-01-05,2023-01-25,PE,16450,6.95,9.2,6.15,6.5,6.45,6.5,666,2.61,2.61,376.0,31.0,CE,1613.25,1613.25,1613.25,1613.25,1613.25,1613.25,1,0.81,0.81,1.0,1.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.096691,0.093535,1612.9000000000017,PE,6.95,9.2,6.15,6.5,6.45,6.5,20,0.0716232071377823,0.1983095454277824,2.038141779288772,1.9917210258951497,-0.0206865329445816,5.93843e-05,-1.0479,2.1054,-20.830624267728595,-0.0050009918,-0.9035,43.097
339100,NIFTY,2023-01-05,2023-01-25,PE,16500,7.85,9.85,6.35,6.75,6.7,6.75,8840,35.45,35.45,16263.0,618.0,CE,1591.0,1642.45,1470.8,1557.8,1557.35,1557.8,116,88.89,88.89,2894.0,49.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.093656,0.0905,1562.9000000000017,PE,7.85,9.85,6.35,6.75,6.7,6.75,20,0.0716232071377823,0.1939688914048576,2.015882863699498,1.9704781805587257,-0.0218203096035489,6.35153e-05,-1.0723,2.2025,-21.96647908641617,-0.0052918287,-0.9351,45.1053
339101,NIFTY,2023-01-05,2023-01-25,PE,16600,8.75,11.35,7.15,7.65,7.65,7.65,2471,11.37,11.37,1307.0,42.0,CE,1390.0,1390.0,1382.0,1382.0,1382.0,1382.0,2,1.39,1.39,95.0,2.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.087614,0.084457,1462.9000000000017,PE,8.75,11.35,7.15,7.65,7.65,7.65,20,0.0716232071377823,0.1867020686466562,1.954354448352836,1.9106507997562447,-0.0252304439641857,7.45601e-05,-1.1662,2.4887,-25.39114763361284,-0.0060234273,-1.0244,49.7741
339102,NIFTY,2023-01-05,2023-01-25,PE,16650,9.35,12.45,7.95,8.35,8.3,8.35,843,4.12,4.12,473.0,89.0,CE,1470.15,1470.15,1470.15,1470.15,1470.15,1470.15,1,0.74,0.74,3.0,1.0,18120.0,18062.9,18101.95,18120.3,17892.6,17992.15,0.084606,0.08145,1412.9000000000017,PE,9.35,12.45,7.95,8.35,8.3,8.35,20,0.0716232071377823,0.1837555028956364,1.91507801246733,1.872064102742316,-0.0276326187822744,8.17366e-05,-1.2384,2.6852,-27.806883132119083,-0.006469837,-1.0829,52.3885
